replicate,category_id,jaccard,matched_cluster,status
44,11,0.9183673469387755,13.0,ok
44,12,0.8888888888888888,14.0,ok
44,13,0.8424657534246576,15.0,ok
44,14,0.852760736196319,7.0,ok
44,15,0.8918918918918919,6.0,ok
44,16,0.8272727272727273,17.0,ok
44,17,0.6949152542372882,8.0,ok
44,18,0.8022598870056498,9.0,ok
44,19,0.7473684210526316,18.0,ok
44,20,0.7058823529411765,16.0,ok
44,21,0.7207207207207207,21.0,ok
44,22,0.8596491228070176,20.0,ok
44,23,0.7857142857142857,24.0,ok
44,24,0.3211009174311927,22.0,ok
44,25,0.44761904761904764,22.0,ok
44,26,0.8229166666666666,19.0,ok
44,27,0.7314112291350531,27.0,ok
44,28,0.7764705882352941,26.0,ok
44,29,0.5614035087719298,28.0,ok
44,30,0.8203125,23.0,ok
44,31,0.7631578947368421,25.0,ok
44,32,0.5576923076923077,29.0,ok
44,33,0.822429906542056,30.0,ok
45,0,0.9661016949152542,0.0,ok
45,1,0.9607843137254902,1.0,ok
45,2,0.8461538461538461,4.0,ok
45,3,0.926829268292683,2.0,ok
45,4,0.0,,no_overlapping_cluster
45,5,0.006211180124223602,9.0,ok
45,6,0.947945205479452,7.0,ok
45,7,0.008064516129032258,5.0,ok
45,8,0.92,5.0,ok
45,9,0.9019607843137255,6.0,ok
45,10,0.8928571428571429,3.0,ok
45,11,0.8723404255319149,17.0,ok
45,12,0.8968253968253969,11.0,ok
45,13,0.6422764227642277,12.0,ok
45,14,0.8571428571428571,8.0,ok
45,15,0.9210526315789473,9.0,ok
45,16,0.6886792452830188,13.0,ok
45,17,0.0,,no_overlapping_cluster
45,18,0.8069815195071869,22.0,ok
45,19,0.8785046728971962,10.0,ok
45,20,0.7894736842105263,14.0,ok
45,21,0.46226415094339623,16.0,ok
45,22,0.8235294117647058,15.0,ok
45,23,0.7162162162162162,18.0,ok
45,24,0.1943127962085308,16.0,ok
45,25,0.5526315789473685,19.0,ok
45,26,0.6989247311827957,26.0,ok
45,27,0.7623456790123457,27.0,ok
45,28,0.7532467532467533,25.0,ok
45,29,0.7894736842105263,24.0,ok
45,30,0.7652173913043478,21.0,ok
45,31,0.7534246575342466,20.0,ok
45,32,0.15418502202643172,23.0,ok
45,33,0.42358078602620086,23.0,ok
46,0,0.9588235294117647,0.0,ok
46,1,0.9545454545454546,1.0,ok
46,2,0.9183673469387755,2.0,ok
46,3,0.006389224658953549,3.0,ok
46,4,0.006043861163874978,3.0,ok
46,5,0.006043861163874978,3.0,ok
46,6,0.06406492833707478,3.0,ok
46,7,0.02631578947368421,2.0,ok
46,8,0.01761353824900708,3.0,ok
46,9,0.018131583491624935,3.0,ok
46,10,0.008288723881885684,3.0,ok
46,11,0.007597996891728544,3.0,ok
46,12,0.018822310481782074,3.0,ok
46,13,0.020031082714557072,3.0,ok
46,14,0.0243481264030392,3.0,ok
46,15,0.05163184251424625,3.0,ok
46,16,0.016577447763771368,3.0,ok
46,17,0.009670177862199966,3.0,ok
46,18,0.08323260231393542,3.0,ok
46,19,0.016059402521153513,3.0,ok
46,20,0.008634087376964255,3.0,ok
46,21,0.017265193370165747,3.0,ok
46,22,0.00949749611466068,3.0,ok
46,23,0.010360904852357106,3.0,ok
46,24,0.007943360386807114,3.0,ok
46,25,0.009670177862199966,3.0,ok
46,26,0.013987221550682093,3.0,ok
46,27,0.10410911602209945,3.0,ok
46,28,0.011224313590053532,3.0,ok
46,29,0.00846140562942497,3.0,ok
46,30,0.018476946986703505,3.0,ok
46,31,0.02262130892764635,3.0,ok
46,32,0.006389224658953549,3.0,ok
46,33,0.017095493006389226,3.0,ok
47,0,0.9691358024691358,0.0,ok
47,1,0.968421052631579,2.0,ok
47,2,0.8392857142857143,1.0,ok
47,3,0.0018942655415877389,3.0,ok
47,4,0.0048417776240705515,3.0,ok
47,5,0.005706380771226007,3.0,ok
47,6,0.06293222683264177,3.0,ok
47,7,0.0379746835443038,1.0,ok
47,8,0.015903197925669837,3.0,ok
47,9,0.017983745460833478,3.0,ok
47,10,0.007435587065536918,3.0,ok
47,11,0.007954348953830192,3.0,ok
47,12,0.019367110496282206,3.0,ok
47,13,0.022133840567179666,3.0,ok
47,14,0.02628393567352585,3.0,ok
47,15,0.05204910945875843,3.0,ok
47,16,0.01694622168424693,3.0,ok
47,17,0.0084716459197787,3.0,ok
47,18,0.08611447345668338,3.0,ok
47,19,0.016427459795953656,3.0,ok
47,20,0.0077814283243991,3.0,ok
47,21,0.017464983572540203,3.0,ok
47,22,0.010029396507003286,3.0,ok
47,23,0.009683555248141103,3.0,ok
47,24,0.0077814283243991,3.0,ok
47,25,0.009510634618710012,3.0,ok
47,26,0.01677330105481584,3.0,ok
47,27,0.10790247276500087,3.0,ok
47,28,0.011931523430745288,3.0,ok
47,29,0.007262666436105828,3.0,ok
47,30,0.01815666609026457,3.0,ok
47,31,0.02317136434376621,3.0,ok
47,32,0.006225142659519281,3.0,ok
47,33,0.01660038042538475,3.0,ok
48,0,0.9704142011834319,0.0,ok
48,1,0.9772727272727273,1.0,ok
48,2,0.8333333333333334,2.0,ok
48,3,0.9024390243902439,3.0,ok
48,4,0.00536239404947241,4.0,ok
48,5,0.006400276768725134,4.0,ok
48,6,0.06607853312575679,4.0,ok
48,7,0.005016433143054835,4.0,ok
48,8,0.02857142857142857,2.0,ok
48,9,0.01816294758692268,4.0,ok
48,10,0.009167964020065733,4.0,ok
48,11,0.007784120394395433,4.0,ok
48,12,0.01729804532087874,4.0,ok
48,13,0.02127659574468085,4.0,ok
48,14,0.026120048434526897,4.0,ok
48,15,0.05431586230755925,4.0,ok
48,16,0.01729804532087874,4.0,ok
48,17,0.010205846739318456,4.0,ok
48,18,0.08405396056727776,4.0,ok
48,19,0.016260162601626018,4.0,ok
48,20,0.008822003113648157,4.0,ok
48,21,0.01850570736769284,4.0,ok
48,22,0.01003286628610967,4.0,ok
48,23,0.01072478809894482,4.0,ok
48,24,0.0070921985815602835,4.0,ok
48,25,0.009686905379692095,4.0,ok
48,26,0.015049299429164505,4.0,ok
48,27,0.10517211555094275,4.0,ok
48,28,0.010897768552153606,4.0,ok
48,29,0.00864902266043937,4.0,ok
48,30,0.018335928040131465,4.0,ok
48,31,0.021968517557516002,4.0,ok
48,32,0.005535374502681197,4.0,ok
48,33,0.017644006227296314,4.0,ok
49,0,0.9551282051282052,0.0,ok
49,1,0.9659090909090909,1.0,ok
49,2,0.92,2.0,ok
49,3,0.7857142857142857,3.0,ok
49,4,0.0,,no_overlapping_cluster
49,5,0.0,,no_overlapping_cluster
49,6,0.9630606860158312,9.0,ok
49,7,0.0273972602739726,2.0,ok
49,8,0.9139784946236559,4.0,ok
49,9,0.8782608695652174,10.0,ok
49,10,0.9423076923076923,5.0,ok
49,11,0.8627450980392157,7.0,ok
49,12,0.907563025210084,12.0,ok
49,13,0.7407407407407407,11.0,ok
49,14,0.8795180722891566,8.0,ok
49,15,0.948170731707317,6.0,ok
49,16,0.8878504672897196,15.0,ok
49,17,0.6935483870967742,13.0,ok
49,18,0.8263254113345521,14.0,ok
49,19,0.6595744680851063,19.0,ok
49,20,0.631578947368421,16.0,ok
49,21,0.680327868852459,20.0,ok
49,22,0.7333333333333333,18.0,ok
49,23,0.734375,26.0,ok
49,24,0.56,22.0,ok
49,25,0.6190476190476191,21.0,ok
49,26,0.6804123711340206,23.0,ok
49,27,0.7275362318840579,24.0,ok
49,28,0.20735785953177258,17.0,ok
49,29,0.027692307692307693,17.0,ok
49,30,0.7627118644067796,25.0,ok
49,31,0.6647398843930635,27.0,ok
49,32,0.09523809523809523,17.0,ok
49,33,0.2823920265780731,17.0,ok
50,0,0.9156626506024096,0.0,ok
50,1,0.9888888888888889,1.0,ok
50,2,0.94,2.0,ok
50,3,0.9318181818181818,3.0,ok
50,4,0.0,,no_overlapping_cluster
50,5,0.011627906976744186,2.0,ok
50,6,0.9544235924932976,6.0,ok
50,7,0.025423728813559324,5.0,ok
50,8,0.8476190476190476,5.0,ok
50,9,0.8962264150943396,7.0,ok
50,10,0.9148936170212766,4.0,ok
50,11,0.8695652173913043,8.0,ok
50,12,0.9391304347826087,10.0,ok
50,13,0.8175675675675675,11.0,ok
50,14,0.89171974522293,12.0,ok
50,15,0.9376947040498442,9.0,ok
50,16,0.6836734693877551,15.0,ok
50,17,0.033816425120772944,0.0,ok
50,18,0.7540650406504065,18.0,ok
50,19,0.7558139534883721,13.0,ok
50,20,0.6271186440677966,16.0,ok
50,21,0.4256410256410256,19.0,ok
50,22,0.8082191780821918,14.0,ok
50,23,0.7916666666666666,17.0,ok
50,24,0.22580645161290322,19.0,ok
50,25,0.6282051282051282,20.0,ok
50,26,0.7444444444444445,25.0,ok
50,27,0.7779349363507779,26.0,ok
50,28,0.7727272727272727,23.0,ok
50,29,0.09389671361502347,24.0,ok
50,30,0.7638888888888888,21.0,ok
50,31,0.679144385026738,22.0,ok
50,32,0.15025906735751296,24.0,ok
50,33,0.4521276595744681,24.0,ok
51,0,0.9567901234567902,0.0,ok
51,1,0.9690721649484536,2.0,ok
51,2,0.926829268292683,1.0,ok
51,3,0.8048780487804879,4.0,ok
51,4,0.0,,no_overlapping_cluster
51,5,0.9230769230769231,9.0,ok
51,6,0.8699763593380615,5.0,ok
51,7,0.07804878048780488,5.0,ok
51,8,0.8962264150943396,3.0,ok
51,9,0.8803418803418803,6.0,ok
51,10,0.9056603773584906,17.0,ok
51,11,0.88,10.0,ok
51,12,0.9339622641509434,12.0,ok
51,13,0.6776859504132231,11.0,ok
51,14,0.8827160493827161,16.0,ok
51,15,0.9120521172638436,8.0,ok
51,16,0.826530612244898,15.0,ok
51,17,0.5972222222222222,7.0,ok
51,18,0.75,26.0,ok
51,19,0.7835051546391752,13.0,ok
51,20,0.6792452830188679,19.0,ok
51,21,0.582089552238806,18.0,ok
51,22,0.7627118644067796,14.0,ok
51,23,0.7910447761194029,22.0,ok
51,24,0.02564102564102564,18.0,ok
51,25,0.7538461538461538,20.0,ok
51,26,0.6914893617021277,24.0,ok
51,27,0.7724795640326976,25.0,ok
51,28,0.4573643410852713,27.0,ok
51,29,0.27007299270072993,27.0,ok
51,30,0.8548387096774194,21.0,ok
51,31,0.7597402597402597,23.0,ok
51,32,0.5,28.0,ok
51,33,0.8207547169811321,29.0,ok
52,0,0.9715909090909091,0.0,ok
52,1,0.92,2.0,ok
52,2,0.75,1.0,ok
52,3,0.0,,no_overlapping_cluster
52,4,0.0,,no_overlapping_cluster
52,5,0.0,,no_overlapping_cluster
52,6,0.8592592592592593,5.0,ok
52,7,0.061068702290076333,5.0,ok
52,8,0.93,3.0,ok
52,9,0.8813559322033898,4.0,ok
52,10,0.78,7.0,ok
52,11,0.7241379310344828,12.0,ok
52,12,0.9099099099099099,15.0,ok
52,13,0.7430555555555556,16.0,ok
52,14,0.83125,9.0,ok
52,15,0.9164086687306502,6.0,ok
52,16,0.65,22.0,ok
52,17,0.7647058823529411,8.0,ok
52,18,0.8071833648393195,10.0,ok
52,19,0.8152173913043478,18.0,ok
52,20,0.8113207547169812,23.0,ok
52,21,0.7410714285714286,24.0,ok
52,22,0.8823529411764706,21.0,ok
52,23,0.676056338028169,17.0,ok
52,24,0.7049180327868853,25.0,ok
52,25,0.4943820224719101,26.0,ok
52,26,0.5681818181818182,27.0,ok
52,27,0.7619047619047619,28.0,ok
52,28,0.8292682926829268,14.0,ok
52,29,0.6415094339622641,13.0,ok
52,30,0.8064516129032258,20.0,ok
52,31,0.7315436241610739,19.0,ok
52,32,0.1595744680851064,11.0,ok
52,33,0.5027027027027027,11.0,ok
53,0,0.9824561403508771,0.0,ok
53,1,0.978494623655914,2.0,ok
53,2,0.9545454545454546,1.0,ok
53,3,0.9210526315789473,3.0,ok
53,4,0.0,,no_overlapping_cluster
53,5,0.002890173410404624,8.0,ok
53,6,0.9654255319148937,6.0,ok
53,7,0.014084507042253521,1.0,ok
53,8,0.6989247311827957,5.0,ok
53,9,0.9380530973451328,7.0,ok
53,10,0.9423076923076923,4.0,ok
53,11,0.8545454545454545,10.0,ok
53,12,0.9385964912280702,11.0,ok
53,13,0.7647058823529411,12.0,ok
53,14,0.8516129032258064,13.0,ok
53,15,0.9325153374233128,8.0,ok
53,16,0.8958333333333334,15.0,ok
53,17,0.7272727272727273,9.0,ok
53,18,0.7906066536203522,17.0,ok
53,19,0.7628865979381443,16.0,ok
53,20,0.7857142857142857,14.0,ok
53,21,0.6261682242990654,25.0,ok
53,22,0.7368421052631579,24.0,ok
53,23,0.75,22.0,ok
53,24,0.6865671641791045,19.0,ok
53,25,0.6428571428571429,23.0,ok
53,26,0.7340425531914894,18.0,ok
53,27,0.7945007235890015,27.0,ok
53,28,0.825,26.0,ok
53,29,0.7413793103448276,28.0,ok
53,30,0.8306451612903226,20.0,ok
53,31,0.6203208556149733,21.0,ok
53,32,0.5555555555555556,30.0,ok
53,33,0.8130841121495327,29.0,ok
54,0,0.9418604651162791,1.0,ok
54,1,0.9550561797752809,0.0,ok
54,2,0.9111111111111111,3.0,ok
54,3,0.9069767441860465,2.0,ok
54,4,0.0,,no_overlapping_cluster
54,5,0.01652892561983471,5.0,ok
54,6,0.9679144385026738,11.0,ok
54,7,0.02857142857142857,3.0,ok
54,8,0.9183673469387755,12.0,ok
54,9,0.9469026548672567,10.0,ok
54,10,0.8846153846153846,4.0,ok
54,11,0.7254901960784313,6.0,ok
54,12,0.896551724137931,7.0,ok
54,13,0.753731343283582,8.0,ok
54,14,0.8831168831168831,13.0,ok
54,15,0.9230769230769231,5.0,ok
54,16,0.9108910891089109,14.0,ok
54,17,0.027649769585253458,1.0,ok
54,18,0.7924151696606786,16.0,ok
54,19,0.7727272727272727,9.0,ok
54,20,0.7037037037037037,15.0,ok
54,21,0.5562913907284768,18.0,ok
54,22,0.85,17.0,ok
54,23,0.821917808219178,22.0,ok
54,24,0.2457627118644068,21.0,ok
54,25,0.4,21.0,ok
54,26,0.7708333333333334,24.0,ok
54,27,0.7623456790123457,25.0,ok
54,28,0.7538461538461538,27.0,ok
54,29,0.6792452830188679,28.0,ok
54,30,0.762962962962963,20.0,ok
54,31,0.7189189189189189,23.0,ok
54,32,0.17751479289940827,26.0,ok
54,33,0.5459770114942529,26.0,ok
55,0,0.9710982658959537,0.0,ok
55,1,0.9895833333333334,1.0,ok
55,2,0.9347826086956522,2.0,ok
55,3,0.9285714285714286,3.0,ok
55,4,0.0,,no_overlapping_cluster
55,5,0.0029069767441860465,6.0,ok
55,6,0.9595687331536388,10.0,ok
55,7,0.013888888888888888,2.0,ok
55,8,0.941747572815534,8.0,ok
55,9,0.9238095238095239,9.0,ok
55,10,0.9411764705882353,4.0,ok
55,11,0.8653846153846154,11.0,ok
55,12,0.9217391304347826,12.0,ok
55,13,0.8071428571428572,13.0,ok
55,14,0.8742138364779874,5.0,ok
55,15,0.9102167182662538,6.0,ok
55,16,0.65,22.0,ok
55,17,0.675,7.0,ok
55,18,0.8045112781954887,15.0,ok
55,19,0.803921568627451,16.0,ok
55,20,0.8518518518518519,14.0,ok
55,21,0.8018018018018018,23.0,ok
55,22,0.7272727272727273,18.0,ok
55,23,0.847457627118644,19.0,ok
55,24,0.6031746031746031,24.0,ok
55,25,0.6756756756756757,17.0,ok
55,26,0.7628865979381443,25.0,ok
55,27,0.7833827893175074,26.0,ok
55,28,0.8260869565217391,27.0,ok
55,29,0.6964285714285714,28.0,ok
55,30,0.7948717948717948,21.0,ok
55,31,0.6994535519125683,20.0,ok
55,32,0.17482517482517482,29.0,ok
55,33,0.5655172413793104,29.0,ok
56,0,0.9766081871345029,0.0,ok
56,1,0.9693877551020408,1.0,ok
56,2,0.813953488372093,2.0,ok
56,3,0.0,,no_overlapping_cluster
56,4,0.918918918918919,3.0,ok
56,5,0.0,,no_overlapping_cluster
56,6,0.9655172413793104,6.0,ok
56,7,0.02857142857142857,2.0,ok
56,8,0.95,5.0,ok
56,9,0.9285714285714286,7.0,ok
56,10,0.8979591836734694,8.0,ok
56,11,0.8666666666666667,12.0,ok
56,12,0.925,11.0,ok
56,13,0.8368794326241135,13.0,ok
56,14,0.8909090909090909,9.0,ok
56,15,0.9192546583850931,4.0,ok
56,16,0.8888888888888888,14.0,ok
56,17,0.041666666666666664,10.0,ok
56,18,0.7740863787375415,10.0,ok
56,19,0.7171717171717171,17.0,ok
56,20,0.031088082901554404,18.0,ok
56,21,0.43333333333333335,18.0,ok
56,22,0.74,15.0,ok
56,23,0.8,21.0,ok
56,24,0.13966480446927373,18.0,ok
56,25,0.6086956521739131,19.0,ok
56,26,0.8440366972477065,20.0,ok
56,27,0.7856093979441997,22.0,ok
56,28,0.44755244755244755,16.0,ok
56,29,0.3006993006993007,16.0,ok
56,30,0.7372262773722628,24.0,ok
56,31,0.6917808219178082,25.0,ok
56,32,0.1658291457286432,23.0,ok
56,33,0.47761194029850745,23.0,ok
57,0,0.9820359281437125,0.0,ok
57,1,0.9393939393939394,1.0,ok
57,2,0.8571428571428571,2.0,ok
57,3,0.0024271844660194173,5.0,ok
57,4,0.8947368421052632,3.0,ok
57,5,0.9473684210526315,4.0,ok
57,6,0.9507772020725389,5.0,ok
57,7,0.1504424778761062,12.0,ok
57,8,0.6583333333333333,12.0,ok
57,9,0.8411214953271028,8.0,ok
57,10,0.9183673469387755,11.0,ok
57,11,0.8409090909090909,9.0,ok
57,12,0.9292035398230089,7.0,ok
57,13,0.7841726618705036,10.0,ok
57,14,0.864516129032258,17.0,ok
57,15,0.9245283018867925,16.0,ok
57,16,0.6160714285714286,19.0,ok
57,17,0.5263157894736842,13.0,ok
57,18,0.8305084745762712,18.0,ok
57,19,0.8762886597938144,14.0,ok
57,20,0.7796610169491526,6.0,ok
57,21,0.5166666666666667,21.0,ok
57,22,0.8448275862068966,15.0,ok
57,23,0.8305084745762712,20.0,ok
57,24,0.22285714285714286,21.0,ok
57,25,0.5238095238095238,22.0,ok
57,26,0.8095238095238095,25.0,ok
57,27,0.799396681749623,26.0,ok
57,28,0.5934065934065934,27.0,ok
57,29,0.18627450980392157,27.0,ok
57,30,0.7862595419847328,24.0,ok
57,31,0.7875,23.0,ok
57,32,0.1761006289308176,28.0,ok
57,33,0.524390243902439,28.0,ok
58,0,0.9876543209876543,0.0,ok
58,1,0.9772727272727273,1.0,ok
58,2,0.8431372549019608,3.0,ok
58,3,0.9512195121951219,4.0,ok
58,4,0.0046720885966430176,2.0,ok
58,5,0.005710330507008133,2.0,ok
58,6,0.06333275653227202,2.0,ok
58,7,0.024691358024691357,3.0,ok
58,8,0.02097902097902098,3.0,ok
58,9,0.017304031839418584,2.0,ok
58,10,0.008825056238103477,2.0,ok
58,11,0.008652015919709292,2.0,ok
58,12,0.018515314068177885,2.0,ok
58,13,0.022841322028032532,2.0,ok
58,14,0.026994289669492993,2.0,ok
58,15,0.05190311418685121,2.0,ok
58,16,0.017650112476206955,2.0,ok
58,17,0.008825056238103477,2.0,ok
58,18,0.07768166089965398,2.0,ok
58,19,0.01661187056584184,2.0,ok
58,20,0.008825056238103477,2.0,ok
58,21,0.01730103806228374,2.0,ok
58,22,0.01003633846686278,2.0,ok
58,23,0.008652015919709292,2.0,ok
58,24,0.00830593528292092,2.0,ok
58,25,0.01003633846686278,2.0,ok
58,26,0.01540058833708254,2.0,ok
58,27,0.10382419103651151,2.0,ok
58,28,0.012112822287593009,2.0,ok
58,29,0.008652015919709292,2.0,ok
58,30,0.019726596296937186,2.0,ok
58,31,0.022322201072849972,2.0,ok
58,32,0.0060564111437965045,2.0,ok
58,33,0.017823152794601144,2.0,ok
59,0,0.9702380952380952,0.0,ok
59,1,0.9893617021276596,1.0,ok
59,2,0.8604651162790697,2.0,ok
59,3,0.0024154589371980675,7.0,ok
59,4,0.8421052631578947,4.0,ok
59,5,0.008875739644970414,5.0,ok
59,6,0.9510309278350515,7.0,ok
59,7,0.0024813895781637717,7.0,ok
59,8,0.8627450980392157,3.0,ok
59,9,0.9142857142857143,6.0,ok
59,10,0.9148936170212766,13.0,ok
59,11,0.8260869565217391,9.0,ok
59,12,0.9107142857142857,10.0,ok
59,13,0.8082191780821918,11.0,ok
59,14,0.8076923076923077,14.0,ok
59,15,0.8924050632911392,5.0,ok
59,16,0.86,8.0,ok
59,17,0.0,,no_overlapping_cluster
59,18,0.7134146341463414,21.0,ok
59,19,0.6857142857142857,16.0,ok
59,20,0.8275862068965517,12.0,ok
59,21,0.7461538461538462,17.0,ok
59,22,0.8666666666666667,18.0,ok
59,23,0.765625,24.0,ok
59,24,0.72,15.0,ok
59,25,0.5802469135802469,19.0,ok
59,26,0.8144329896907216,22.0,ok
59,27,0.8171262699564587,23.0,ok
59,28,0.4722222222222222,26.0,ok
59,29,0.7843137254901961,27.0,ok
59,30,0.8709677419354839,20.0,ok
59,31,0.7814569536423841,25.0,ok
59,32,0.2524271844660194,26.0,ok
59,33,0.7289719626168224,28.0,ok
60,0,0.9817073170731707,0.0,ok
60,1,0.9433962264150944,2.0,ok
60,2,0.8958333333333334,3.0,ok
60,3,0.9722222222222222,1.0,ok
60,4,0.868421052631579,5.0,ok
60,5,0.0,,no_overlapping_cluster
60,6,0.6629526462395543,18.0,ok
60,7,0.0273972602739726,3.0,ok
60,8,0.9574468085106383,6.0,ok
60,9,0.9035087719298246,12.0,ok
60,10,0.9259259259259259,4.0,ok
60,11,0.84,14.0,ok
60,12,0.9316239316239316,15.0,ok
60,13,0.7841726618705036,16.0,ok
60,14,0.86,9.0,ok
60,15,0.9382716049382716,7.0,ok
60,16,0.8584905660377359,11.0,ok
60,17,0.0064516129032258064,2.0,ok
60,18,0.8243243243243243,13.0,ok
60,19,0.8191489361702128,10.0,ok
60,20,0.8245614035087719,8.0,ok
60,21,0.7433628318584071,23.0,ok
60,22,0.7638888888888888,20.0,ok
60,23,0.7903225806451613,26.0,ok
60,24,0.4230769230769231,24.0,ok
60,25,0.13636363636363635,24.0,ok
60,26,0.7628865979381443,22.0,ok
60,27,0.8169440242057489,28.0,ok
60,28,0.825,19.0,ok
60,29,0.16393442622950818,27.0,ok
60,30,0.7868852459016393,21.0,ok
60,31,0.6736842105263158,25.0,ok
60,32,0.13414634146341464,27.0,ok
60,33,0.4083333333333333,27.0,ok
61,0,0.9875776397515528,0.0,ok
61,1,0.8468468468468469,3.0,ok
61,2,0.9361702127659575,2.0,ok
61,3,0.95,1.0,ok
61,4,0.8205128205128205,4.0,ok
61,5,0.008797653958944282,5.0,ok
61,6,0.8746987951807229,10.0,ok
61,7,0.07444168734491315,10.0,ok
61,8,0.9222222222222223,6.0,ok
61,9,0.9065420560747663,9.0,ok
61,10,0.8870967741935484,7.0,ok
61,11,0.8695652173913043,11.0,ok
61,12,0.8879310344827587,12.0,ok
61,13,0.8028169014084507,13.0,ok
61,14,0.8838709677419355,8.0,ok
61,15,0.9141104294478528,5.0,ok
61,16,0.696969696969697,19.0,ok
61,17,0.7419354838709677,15.0,ok
61,18,0.7722772277227723,21.0,ok
61,19,0.7789473684210526,14.0,ok
61,20,0.8627450980392157,16.0,ok
61,21,0.38181818181818183,20.0,ok
61,22,0.8888888888888888,17.0,ok
61,23,0.819672131147541,22.0,ok
61,24,0.18095238095238095,20.0,ok
61,25,0.609375,23.0,ok
61,26,0.6842105263157895,26.0,ok
61,27,0.733229329173167,27.0,ok
61,28,0.3611111111111111,18.0,ok
61,29,0.3333333333333333,18.0,ok
61,30,0.8780487804878049,25.0,ok
61,31,0.7065868263473054,24.0,ok
61,32,0.5396825396825397,29.0,ok
61,33,0.76,28.0,ok
62,0,0.9819277108433735,0.0,ok
62,1,1.0,1.0,ok
62,2,0.8260869565217391,2.0,ok
62,3,0.0,,no_overlapping_cluster
62,4,0.5555555555555556,3.0,ok
62,5,0.0,,no_overlapping_cluster
62,6,0.968,6.0,ok
62,7,0.24193548387096775,7.0,ok
62,8,0.6875,7.0,ok
62,9,0.9152542372881356,5.0,ok
62,10,0.8545454545454545,4.0,ok
62,11,0.88,8.0,ok
62,12,0.9304347826086956,10.0,ok
62,13,0.759493670886076,9.0,ok
62,14,0.8633093525179856,14.0,ok
62,15,0.9067524115755627,11.0,ok
62,16,0.8571428571428571,15.0,ok
62,17,0.796875,13.0,ok
62,18,0.8362919132149902,18.0,ok
62,19,0.8191489361702128,17.0,ok
62,20,0.875,12.0,ok
62,21,0.6923076923076923,26.0,ok
62,22,0.8153846153846154,20.0,ok
62,23,0.7313432835820896,19.0,ok
62,24,0.6428571428571429,25.0,ok
62,25,0.691358024691358,24.0,ok
62,26,0.8130841121495327,16.0,ok
62,27,0.7623906705539358,27.0,ok
62,28,0.7647058823529411,21.0,ok
62,29,0.15,28.0,ok
62,30,0.819047619047619,22.0,ok
62,31,0.6884057971014492,23.0,ok
62,32,0.13357400722021662,28.0,ok
62,33,0.36101083032490977,28.0,ok
63,0,0.9634146341463414,0.0,ok
63,1,0.9158878504672897,1.0,ok
63,2,1.0,3.0,ok
63,3,0.9555555555555556,2.0,ok
63,4,0.0,,no_overlapping_cluster
63,5,0.0,,no_overlapping_cluster
63,6,0.9544235924932976,7.0,ok
63,7,0.8333333333333334,6.0,ok
63,8,0.5625,4.0,ok
63,9,0.8938053097345132,5.0,ok
63,10,0.8076923076923077,16.0,ok
63,11,0.9,8.0,ok
63,12,0.8771929824561403,10.0,ok
63,13,0.6742424242424242,11.0,ok
63,14,0.8944099378881988,14.0,ok
63,15,0.9260450160771704,12.0,ok
63,16,0.6326530612244898,15.0,ok
63,17,0.6065573770491803,9.0,ok
63,18,0.8103130755064457,13.0,ok
63,19,0.7843137254901961,17.0,ok
63,20,0.6896551724137931,18.0,ok
63,21,0.6857142857142857,23.0,ok
63,22,0.6981132075471698,19.0,ok
63,23,0.8181818181818182,22.0,ok
63,24,0.21212121212121213,24.0,ok
63,25,0.3516483516483517,24.0,ok
63,26,0.7303370786516854,27.0,ok
63,27,0.7779456193353474,28.0,ok
63,28,0.6629213483146067,21.0,ok
63,29,0.01818181818181818,26.0,ok
63,30,0.8278688524590164,20.0,ok
63,31,0.7055555555555556,25.0,ok
63,32,0.10880829015544041,26.0,ok
63,33,0.5351351351351351,26.0,ok
64,0,0.9411764705882353,1.0,ok
64,1,0.9347826086956522,0.0,ok
64,2,0.88,4.0,ok
64,3,0.013333333333333334,2.0,ok
64,4,0.85,2.0,ok
64,5,0.002967359050445104,3.0,ok
64,6,0.9521410579345088,9.0,ok
64,7,0.1926605504587156,5.0,ok
64,8,0.6,5.0,ok
64,9,0.8803418803418803,8.0,ok
64,10,0.88,14.0,ok
64,11,0.8627450980392157,7.0,ok
64,12,0.9262295081967213,12.0,ok
64,13,0.7751937984496124,11.0,ok
64,14,0.8841463414634146,13.0,ok
64,15,0.9131832797427653,3.0,ok
64,16,0.9223300970873787,10.0,ok
64,17,0.037209302325581395,1.0,ok
64,18,0.8388349514563107,15.0,ok
64,19,0.7934782608695652,16.0,ok
64,20,0.7666666666666667,6.0,ok
64,21,0.7053571428571429,17.0,ok
64,22,0.782608695652174,18.0,ok
64,23,0.7794117647058824,23.0,ok
64,24,0.6792452830188679,19.0,ok
64,25,0.3582089552238806,22.0,ok
64,26,0.43820224719101125,21.0,ok
64,27,0.7493403693931399,20.0,ok
64,28,0.6823529411764706,24.0,ok
64,29,0.12446351931330472,25.0,ok
64,30,0.8151260504201681,27.0,ok
64,31,0.782608695652174,26.0,ok
64,32,0.15454545454545454,25.0,ok
64,33,0.4117647058823529,25.0,ok
65,0,0.9698795180722891,0.0,ok
65,1,0.978021978021978,1.0,ok
65,2,0.8135593220338984,2.0,ok
65,3,0.9459459459459459,3.0,ok
65,4,0.8536585365853658,4.0,ok
65,5,0.0,,no_overlapping_cluster
65,6,0.9591280653950953,6.0,ok
65,7,0.036585365853658534,2.0,ok
65,8,0.9484536082474226,7.0,ok
